Time [s],LRCK_out,DATA_out,DATA_in
0.018456950,1,0,0
0.018458000,0,0,0
0.018458360,0,0,1
0.018459070,0,0,0
0.018459780,0,0,1
0.018460830,1,0,1
0.018460840,1,0,0
0.018461550,1,0,1
0.018461910,1,0,0
0.018463670,0,0,0
0.018465450,0,0,1
0.018465800,0,0,0
0.018466150,0,0,1
0.018466500,1,0,1
0.018468280,1,0,0
0.018469340,0,0,0
0.018469510,0,1,0
0.018469700,0,1,1
0.018470410,0,1,0
0.018471110,0,1,1
0.018472170,1,1,1
0.018472180,1,1,0
0.018472350,1,0,0
0.018472890,1,0,1
0.018473240,1,0,0
0.018475010,0,0,0
0.018476780,0,0,1
0.018477500,0,0,0
0.018477840,1,0,0
0.018477850,1,0,1
0.018478200,1,0,0
0.018478550,1,0,1
0.018478910,1,0,0
0.018480680,0,0,0
0.018481040,0,0,1
0.018481390,0,0,0
0.018481740,0,0,1
0.018482100,0,0,0
0.018482450,0,0,1
0.018483510,1,0,1
0.018483870,1,0,0
0.018484220,1,0,1
0.018484940,1,0,0
0.018486350,0,0,0
0.018488120,0,0,1
0.018488830,0,0,0
0.018489180,1,0,1
0.018489540,1,0,0
0.018489890,1,0,1
0.018490250,1,0,0
0.018492010,0,0,0
0.018492370,0,0,1
0.018492730,0,0,0
0.018493080,0,0,1
0.018493440,0,0,0
0.018493790,0,0,1
0.018494850,1,0,1
0.018495210,1,0,0
0.018495560,1,0,1
0.018496270,1,0,0
0.018497680,0,0,0
0.018499460,0,0,1
0.018500520,1,0,1
0.018500530,1,0,0
0.018501230,1,0,1
0.018501590,1,0,0
0.018502290,1,0,1
0.018502650,1,0,0
0.018503000,1,0,1
0.018503350,0,0,1
0.018504420,0,0,0
0.018505130,0,0,1
0.018506180,1,0,1
0.018506360,1,1,1
0.018507260,1,1,0
0.018509020,0,1,0
0.018510800,0,1,1
0.018511850,1,1,1
0.018511860,1,1,0
0.018512030,1,0,0
0.018512570,1,0,1
0.018512930,1,0,0
0.018513630,1,0,1
0.018513990,1,0,0
0.018514340,1,0,1
0.018514690,0,0,1
0.018515760,0,0,0
0.018516470,0,0,1
0.018517520,1,0,1
0.018517690,1,1,1
0.018518950,1,1,0
0.018520360,0,1,0
0.018520530,0,0,0
0.018522130,0,0,1
0.018523190,1,0,1
0.018523560,1,0,0
0.018524970,1,0,1
0.018525680,1,0,0
0.018526030,0,0,0
0.018526390,0,0,1
0.018527100,0,0,0
0.018528160,0,0,1
0.018528520,0,0,0
0.018528860,1,0,0
0.018528870,1,0,1
0.018529030,1,1,1
0.018529930,1,1,0
0.018531700,0,1,0
0.018531870,0,0,0
0.018533470,0,0,1
0.018534530,1,0,1
0.018534700,1,1,1
0.018534890,1,1,0
0.018536310,1,1,1
0.018537020,1,1,0
0.018537370,0,1,0
0.018537540,0,0,0
0.018537720,0,0,1
0.018538440,0,0,0
0.018539500,0,0,1
0.018539850,0,0,0
0.018540200,1,0,1
0.018540920,1,0,0
0.018541270,1,0,1
0.018541630,1,0,0
0.018543040,0,0,0
0.018544810,0,0,1
0.018545870,1,0,1
0.018546040,1,1,1
0.018546230,1,1,0
0.018546580,1,1,1
0.018548700,0,1,1
0.018548880,0,0,1
0.018549420,0,0,0
0.018549770,0,0,1
0.018550130,0,0,0
0.018550830,0,0,1
0.018551540,1,0,1
0.018552610,1,0,0
0.018554370,0,0,0
0.018556150,0,0,1
0.018557200,1,0,1
0.018557570,1,0,0
0.018557920,1,0,1
0.018560040,0,0,1
0.018560760,0,0,0
0.018561110,0,0,1
0.018561470,0,0,0
0.018562170,0,0,1
0.018562870,1,0,1
0.018563040,1,1,1
0.018564300,1,1,0
0.018565710,0,1,0
0.018565880,0,0,0
0.018567490,0,0,1
0.018568540,1,0,1
0.018569260,1,0,0
0.018569610,1,0,1
0.018569970,1,0,0
0.018571030,1,0,1
0.018571380,0,0,1
0.018571390,0,0,0
0.018572450,0,0,1
0.018572800,0,0,0
0.018573860,0,0,1
0.018574210,1,0,1
0.018574220,1,0,0
0.018574930,1,0,1
0.018575640,1,0,0
0.018577050,0,0,0
0.018578820,0,0,1
0.018579870,0,1,1
0.018579880,1,1,1
0.018580600,1,1,0
0.018580950,1,1,1
0.018581310,1,1,0
0.018582370,1,1,1
0.018582720,0,1,1
0.018582730,0,1,0
0.018582890,0,0,0
0.018583780,0,0,1
0.018584140,0,0,0
0.018585200,0,0,1
0.018585550,1,0,1
0.018585560,1,0,0
0.018585720,1,1,0
0.018586260,1,1,1
0.018586980,1,1,0
0.018588390,0,1,0
0.018588560,0,0,0
0.018590160,0,0,1
0.018591220,1,0,1
0.018591580,1,0,0
0.018591930,1,0,1
0.018593000,1,0,0
0.018593700,1,0,1
0.018594060,0,0,1
0.018594770,0,0,0
0.018596540,0,0,1
0.018596890,1,0,1
0.018596900,1,0,0
0.018597060,1,1,0
0.018597250,1,1,1
0.018597610,1,1,0
0.018599720,0,1,0
0.018599900,0,0,0
0.018601500,0,0,1
0.018602560,1,0,1
0.018602920,1,0,0
0.018603270,1,0,1
0.018604340,1,0,0
0.018605040,1,0,1
0.018605390,0,0,1
0.018606110,0,0,0
0.018607880,0,0,1
0.018608220,1,1,1
0.018608240,1,1,0
0.018608400,1,0,0
0.018608590,1,0,1
0.018608940,1,0,0
0.018611060,0,0,0
0.018612840,0,0,1
0.018613890,1,1,1
0.018613900,1,1,0
0.018614070,1,0,0
0.018614250,1,0,1
0.018615680,1,0,0
0.018616030,1,0,1
0.018616380,1,0,0
0.018616730,0,0,0
0.018617090,0,0,1
0.018617450,0,0,0
0.018617800,0,0,1
0.018618860,0,0,0
0.018619220,0,0,1
0.018619560,1,1,1
0.018619570,1,1,0
0.018620630,1,1,1
0.018620990,1,1,0
0.018622400,0,1,0
0.018622570,0,0,0
0.018624180,0,0,1
0.018625230,1,0,1
0.018625240,1,0,0
0.018625590,1,0,1
0.018627010,1,0,0
0.018627360,1,0,1
0.018627720,1,0,0
0.018628070,0,0,0
0.018628430,0,0,1
0.018628790,0,0,0
0.018629140,0,0,1
0.018630200,0,0,0
0.018630550,0,0,1
0.018630900,1,0,1
0.018630910,1,0,0
0.018633740,0,0,0
0.018635510,0,0,1
0.018636570,1,0,1
0.018636580,1,0,0
0.018637640,1,0,1
0.018638000,1,0,0
0.018638350,1,0,1
0.018638710,1,0,0
0.018639410,0,0,0
0.018640120,0,0,1
0.018640480,0,0,0
0.018640830,0,0,1
0.018641540,0,0,0
0.018641890,0,0,1
0.018642240,1,0,1
0.018642250,1,0,0
0.018642410,1,1,0
0.018642600,1,1,1
0.018642960,1,1,0
0.018643310,1,1,1
0.018643670,1,1,0
0.018645070,0,1,0
0.018645250,0,0,0
0.018646850,0,0,1
0.018647910,1,0,1
0.018647920,1,0,0
0.018648980,1,0,1
0.018649340,1,0,0
0.018649690,1,0,1
0.018650040,1,0,0
0.018650740,0,0,0
0.018651460,0,0,1
0.018651820,0,0,0
0.018652170,0,0,1
0.018652880,0,0,0
0.018653230,0,0,1
0.018653580,1,0,1
0.018653590,1,0,0
0.018653940,1,0,1
0.018654650,1,0,0
0.018656410,0,0,0
0.018658190,0,0,1
0.018658900,0,0,0
0.018659250,1,0,1
0.018659610,1,0,0
0.018660670,1,0,1
0.018661030,1,0,0
0.018661730,1,0,1
0.018662080,0,0,1
0.018662090,0,0,0
0.018662440,0,0,1
0.018662800,0,0,0
0.018663860,0,0,1
0.018664220,0,0,0
0.018664910,1,0,0
0.018665270,1,0,1
0.018665630,1,0,0
0.018665980,1,0,1
0.018666340,1,0,0
0.018667740,1,1,0
0.018667750,0,1,0
0.018667920,0,0,0
0.018669530,0,0,1
0.018670240,0,0,0
0.018670580,1,0,0
0.018670590,1,0,1
0.018670950,1,0,0
0.018672010,1,0,1
0.018672370,1,0,0
0.018673070,1,0,1
0.018673420,0,0,1
0.018673430,0,0,0
0.018673780,0,0,1
0.018674140,0,0,0
0.018675200,0,0,1
0.018675550,0,0,0
0.018676250,1,0,0
0.018676610,1,0,1
0.018676970,1,0,0
0.018679090,0,0,0
0.018680860,0,0,1
0.018681220,0,0,0
0.018681570,0,0,1
0.018681920,1,0,1
0.018682640,1,0,0
0.018682990,1,0,1
0.018684060,1,0,0
0.018684750,1,1,0
0.018684760,0,1,0
0.018684930,0,0,0
0.018685120,0,0,1
0.018686180,0,0,0
0.018686890,0,0,1
0.018687250,0,0,0
0.018687590,1,0,0
0.018687600,1,0,1
0.018687950,1,0,0
0.018688310,1,0,1
0.018689020,1,0,0
0.018690430,0,0,0
0.018692200,0,0,1
0.018692560,0,0,0
0.018692910,0,0,1
0.018693260,1,0,1
0.018693980,1,0,0
0.018694330,1,0,1
0.018695400,1,0,0
0.018696090,1,1,0
0.018696100,0,1,0
0.018696270,0,0,0
0.018696450,0,0,1
0.018697520,0,0,0
0.018698230,0,0,1
0.018698580,0,0,0
0.018698930,1,0,1
0.018699290,1,0,0
0.018699640,1,0,1
0.018700000,1,0,0
0.018701760,1,1,0
0.018701770,0,1,0
0.018701940,0,0,0
0.018703540,0,0,1
0.018703900,0,0,0
0.018704250,0,0,1
0.018704590,0,1,1
0.018704600,1,1,1
0.018704610,1,1,0
0.018704770,1,0,0
0.018705670,1,0,1
0.018706020,1,0,0
0.018707080,1,0,1
0.018707430,0,0,1
0.018707440,0,0,0
0.018708150,0,0,1
0.018709210,0,0,0
0.018710270,1,0,1
0.018711340,1,0,0
0.018713100,0,0,0
0.018714880,0,0,1
0.018715240,0,0,0
0.018715590,0,0,1
0.018715930,1,0,1
0.018715950,1,0,0
0.018717000,1,0,1
0.018717360,1,0,0
0.018718420,1,0,1
0.018718770,0,0,1
0.018718780,0,0,0
0.018719480,0,0,1
0.018720550,0,0,0
0.018721600,1,0,0
0.018721610,1,0,1
0.018722680,1,0,0
0.018724440,0,0,0
0.018726220,0,0,1
0.018726570,0,0,0
0.018727270,1,0,0
0.018727990,1,0,1
0.018728350,1,0,0
0.018728700,1,0,1
0.018729050,1,0,0
0.018729400,1,0,1
0.018730110,0,0,1
0.018730280,0,1,1
0.018730470,0,1,0
0.018730820,0,1,1
0.018731530,0,1,0
0.018731890,0,1,1
0.018732240,0,1,0
0.018732590,0,1,1
0.018732940,1,1,1
0.018732950,1,1,0
0.018733120,1,0,0
0.018733300,1,0,1
0.018733660,1,0,0
0.018734010,1,0,1
0.018734370,1,0,0
0.018735780,0,0,0
0.018737550,0,0,1
0.018737910,0,0,0
0.018738610,1,0,0
0.018739330,1,0,1
0.018739680,1,0,0
0.018740030,1,0,1
0.018740390,1,0,0
0.018740740,1,0,1
0.018741450,0,0,1
0.018741810,0,0,0
0.018742160,0,0,1
0.018742870,0,0,0
0.018743220,0,0,1
0.018743580,0,0,0
0.018743930,0,0,1
0.018744280,1,0,1
0.018744290,1,0,0
0.018744450,1,1,0
0.018744640,1,1,1
0.018745350,1,1,0
0.018747120,0,1,0
0.018747290,0,0,0
0.018749250,0,0,1
0.018749950,1,0,1
0.018749960,1,0,0
0.018750660,1,0,1
0.018751380,1,0,0
0.018752790,0,0,1
0.018753150,0,0,0
0.018754210,0,0,1
0.018755270,0,0,0
0.018755620,1,0,1
0.018755980,1,0,0
0.018756330,1,0,1
0.018757040,1,0,0
0.018758450,0,0,0
0.018760580,0,0,1
0.018761290,1,0,1
0.018761300,1,0,0
0.018761460,1,1,0
0.018762000,1,1,1
0.018762710,1,1,0
0.018764120,0,1,0
0.018764130,0,1,1
0.018764290,0,0,1
0.018764480,0,0,0
0.018765540,0,0,1
0.018766610,0,0,0
0.018766950,1,1,0
0.018766960,1,1,1
0.018767130,1,0,1
0.018767320,1,0,0
0.018767670,1,0,1
0.018768030,1,0,0
0.018769790,0,0,0
0.018771920,0,0,1
0.018772280,0,0,0
0.018772620,1,0,0
0.018773340,1,0,1
0.018773700,1,0,0
0.018774400,1,0,1
0.018774760,1,0,0
0.018775460,0,0,1
0.018776180,0,0,0
0.018776530,0,0,1
0.018777240,0,0,0
0.018777590,0,0,1
0.018778290,1,0,1
0.018779010,1,0,0
0.018779360,1,0,1
0.018779720,1,0,0
0.018781120,1,1,0
0.018781130,0,1,0
0.018781300,0,0,0
0.018783260,0,0,1
0.018783620,0,0,0
0.018783960,1,0,0
0.018784680,1,0,1
0.018785040,1,0,0
0.018785740,1,0,1
0.018786100,1,0,0
0.018786790,1,1,0
0.018786800,0,1,1
0.018786970,0,0,1
0.018787520,0,0,0
0.018787870,0,0,1
0.018788580,0,0,0
0.018788930,0,0,1
0.018789630,1,0,1
0.018790350,1,0,0
0.018792470,0,0,0
0.018794950,0,0,1
0.018795300,1,0,1
0.018795310,1,0,0
0.018795470,1,1,0
0.018796720,1,1,1
0.018797790,1,1,0
0.018798140,0,1,0
0.018798310,0,0,0
0.018799560,0,0,1
0.018799920,0,0,0
0.018800620,0,0,1
0.018800970,1,0,1
0.018801330,1,0,0
0.018803810,0,0,0
0.018806290,0,0,1
0.018806640,1,0,1
0.018806650,1,0,0
0.018808060,1,0,1
0.018809130,1,0,0
0.018809470,0,0,0
0.018810900,0,0,1
0.018811250,0,0,0
0.018811960,0,0,1
0.018812300,0,1,1
0.018812310,1,1,1
0.018812480,1,0,1
0.018812670,1,0,0
0.018813380,1,0,1
0.018813730,1,0,0
0.018815140,0,0,0
0.018816560,0,0,1
0.018817970,1,0,1
0.018819400,1,0,0
0.018820460,1,0,1
0.018820810,0,0,1
0.018820980,0,1,1
0.018821170,0,1,0
0.018821520,0,1,1
0.018823300,0,1,0
0.018823640,1,1,0
0.018823820,1,0,0
0.018824010,1,0,1
0.018824720,1,0,0
0.018826480,0,0,0
0.018827900,0,0,1
0.018829310,1,0,1
0.018829480,1,1,1
0.018830740,1,1,0
0.018831800,1,1,1
0.018832150,0,1,1
0.018832320,0,0,1
0.018832510,0,0,0
0.018832860,0,0,1
0.018834640,0,0,0
0.018834980,1,0,0
0.018835340,1,0,1
0.018836060,1,0,0
0.018837820,0,0,0
0.018839240,0,0,1
0.018840310,0,0,0
0.018840650,1,0,0
0.018840660,1,0,1
0.018841370,1,0,0
0.018841720,1,0,1
0.018842080,1,0,0
0.018842430,1,0,1
0.018842790,1,0,0
0.018843140,1,0,1
0.018843490,0,0,1
0.018843850,0,0,0
0.018844200,0,0,1
0.018845620,0,0,0
0.018845970,0,0,1
0.018846320,1,0,1
0.018846330,1,0,0
0.018847390,1,0,1
0.018847750,1,0,0
0.018849160,0,0,0
0.018850580,0,0,1
0.018851640,0,0,0
0.018851990,1,0,0
0.018852000,1,0,1
0.018852710,1,0,0
0.018853060,1,0,1
0.018853420,1,0,0
0.018853770,1,0,1
0.018854120,1,0,0
0.018854480,1,0,1
0.018854820,1,1,1
0.018854830,0,1,1
0.018855000,0,0,1
0.018855190,0,0,0
0.018855540,0,0,1
0.018856960,0,0,0
0.018857310,0,0,1
0.018857650,0,1,1
0.018857660,1,1,1
0.018857670,1,1,0
0.018857830,1,0,0
0.018858370,1,0,1
0.018858730,1,0,0
0.018860490,0,0,0
0.018861920,0,0,1
0.018862630,0,0,0
0.018862980,0,0,1
0.018863320,0,1,1
0.018863330,1,1,1
0.018863500,1,0,1
0.018863690,1,0,0
0.018864040,1,0,1
0.018866160,0,0,1
0.018866880,0,0,0
0.018867940,0,0,1
0.018868990,1,0,1
0.018869010,1,0,0
0.018869360,1,0,1
0.018869710,1,0,0
0.018871830,0,0,0
0.018873250,0,0,1
0.018873970,0,0,0
0.018874320,0,0,1
0.018874660,1,0,1
0.018875030,1,0,0
0.018875380,1,0,1
0.018877500,0,0,1
0.018878220,0,0,0
0.018879280,0,0,1
0.018880330,1,0,1
0.018880340,1,0,0
0.018880690,1,0,1
0.018881050,1,0,0
0.018883170,0,0,0
0.018884590,0,0,1
0.018885300,0,0,0
0.018886000,1,1,0
0.018886010,1,1,1
0.018886180,1,0,1
0.018886370,1,0,0
0.018886720,1,0,1
0.018887430,1,0,0
0.018887780,1,0,1
0.018888140,1,0,0
0.018888490,1,0,1
0.018888840,0,0,1
0.018888850,0,0,0
0.018889200,0,0,1
0.018891330,0,0,0
0.018891670,1,0,0
0.018891680,1,0,1
0.018892040,1,0,0
0.018892390,1,0,1
0.018893100,1,0,0
0.018894510,0,0,0
0.018895930,0,0,1
0.018896640,0,0,0
0.018897340,1,0,0
0.018897350,1,0,1
0.018897700,1,0,0
0.018898060,1,0,1
0.018898770,1,0,0
0.018899120,1,0,1
0.018899480,1,0,0
0.018899830,1,0,1
0.018900180,0,0,0
0.018900540,0,0,1
0.018902670,0,0,0
0.018903010,1,0,0
0.018903020,1,0,1
0.018903370,1,0,0
0.018903720,1,0,1
0.018904440,1,0,0
0.018905850,0,0,0
0.018907270,0,0,1
0.018907630,0,0,0
0.018907980,0,0,1
0.018908680,1,0,1
0.018909040,1,0,0
0.018909390,1,0,1
0.018910810,1,0,0
0.018911520,0,0,0
0.018911870,0,0,1
0.018912230,0,0,0
0.018912940,0,0,1
0.018913300,0,0,0
0.018914000,0,0,1
0.018914350,1,0,1
0.018914360,1,0,0
0.018917180,0,1,0
0.018917360,0,0,0
0.018918600,0,0,1
0.018918960,0,0,0
0.018919310,0,0,1
0.018920010,0,1,1
0.018920020,1,1,1
0.018920190,1,0,1
0.018920380,1,0,0
0.018920730,1,0,1
0.018922150,1,0,0
0.018922850,0,0,0
0.018923210,0,0,1
0.018923570,0,0,0
0.018924270,0,0,1
0.018924630,0,0,0
0.018925340,0,0,1
0.018925680,1,1,1
0.018925700,1,1,0
0.018925860,1,0,0
0.018928510,1,1,0
0.018928520,0,1,0
0.018928690,0,0,0
0.018929940,0,0,1
0.018930300,0,0,0
0.018930650,0,0,1
0.018931010,0,0,0
0.018931350,1,0,0
0.018931360,1,0,1
0.018932070,1,0,0
0.018932420,1,0,1
0.018933140,1,0,0
0.018933840,1,0,1
0.018934190,0,0,1
0.018934200,0,0,0
0.018934900,0,0,1
0.018935620,0,0,0
0.018936320,0,0,1
0.018936680,0,0,0
0.018937020,1,0,0
0.018937030,1,0,1
0.018938100,1,0,0
0.018939860,0,0,0
0.018941280,0,0,1
0.018941640,0,0,0
0.018941990,0,0,1
0.018942350,0,0,0
0.018942690,1,0,0
0.018942700,1,0,1
0.018943410,1,0,0
0.018943760,1,0,1
0.018944470,1,0,0
0.018945180,1,0,1
0.018945530,0,0,1
0.018945540,0,0,0
0.018946240,0,0,1
0.018946950,0,0,0
0.018947660,0,0,1
0.018948020,0,0,0
0.018948360,1,0,0
0.018948370,1,0,1
0.018949790,1,0,0
0.018951200,0,0,0
0.018952620,0,0,1
0.018952980,0,0,0
0.018953330,0,0,1
0.018953690,0,0,0
0.018954030,1,0,0
0.018955100,1,0,1
0.018955460,1,0,0
0.018956870,0,0,1
0.018957580,0,0,0
0.018957930,0,0,1
0.018958290,0,0,0
0.018958640,0,0,1
0.018959350,0,0,0
0.018959700,1,0,1
0.018960060,1,0,0
0.018960410,1,0,1
0.018960770,1,0,0
0.018962530,0,0,0
0.018963960,0,0,1
0.018964310,0,0,0
0.018964660,0,0,1
0.018965020,0,0,0
0.018965370,1,0,0
0.018966440,1,0,1
0.018966790,1,0,0
0.018968200,0,0,0
0.018968210,0,0,1
0.018968920,0,0,0
0.018969270,0,0,1
0.018969630,0,0,0
0.018969980,0,0,1
0.018970690,0,0,0
0.018971040,1,0,1
0.018971400,1,0,0
0.018972100,1,0,1
0.018972460,1,0,0
0.018973860,1,1,0
0.018973870,0,1,0
0.018974040,0,0,0
0.018975290,0,0,1
0.018975650,0,0,0
0.018976360,0,0,1
0.018976700,1,0,1
0.018976720,1,0,0
0.018977070,1,0,1
0.018977780,1,0,0
0.018978480,1,0,1
0.018979540,0,0,1
0.018979550,0,0,0
0.018979900,0,0,1
0.018980260,0,0,0
0.018981670,0,0,1
0.018982370,1,0,1
0.018982380,1,0,0
0.018982730,1,0,1
0.018983800,1,0,0
0.018985210,0,0,0
0.018986630,0,0,1
0.018986990,0,0,0
0.018987690,0,0,1
0.018988040,1,0,1
0.018988050,1,0,0
0.018988400,1,0,1
0.018989120,1,0,0
0.018989820,1,0,1
0.018990870,1,1,1
0.018990880,0,1,1
0.018990890,0,1,0
0.018991050,0,0,0
0.018991240,0,0,1
0.018991600,0,0,0
0.018993010,0,0,1
0.018993710,1,0,1
0.018993720,1,0,0
0.018994070,1,0,1
0.018995140,1,0,0
0.018996550,0,0,0
0.018997970,0,0,1
0.018998330,0,0,0
0.018999380,1,0,0
0.018999390,1,0,1
0.019000100,1,0,0
0.019000450,1,0,1
0.019002220,0,0,1
0.019002390,0,1,1
0.019003290,0,1,0
0.019003640,0,1,1
0.019004000,0,1,0
0.019004700,0,1,1
0.019005050,1,1,1
0.019005060,1,1,0
0.019005220,1,0,0
0.019005760,1,0,1
0.019006480,1,0,0
0.019007890,0,0,0
0.019008060,0,1,0
0.019009310,0,1,1
0.019009670,0,1,0
0.019010720,1,1,1
0.019010890,1,0,1
0.019011440,1,0,0
0.019011790,1,0,1
0.019013560,0,0,1
0.019014630,0,0,0
0.019014980,0,0,1
0.019015330,0,0,0
0.019016040,0,0,1
0.019016390,1,0,1
0.019016400,1,0,0
0.019017100,1,0,1
0.019017820,1,0,0
0.019019220,0,0,0
0.019020650,0,0,1
0.019021000,0,0,0
0.019022060,1,0,0
0.019022420,1,0,1
0.019024190,1,0,0
0.019024540,1,0,1
0.019024890,0,0,1
0.019025260,0,0,0
0.019026670,0,0,1
0.019027380,0,0,0
0.019027720,1,0,0
0.019028440,1,0,1
0.019028800,1,0,0
0.019030560,0,0,0
0.019031980,0,0,1
0.019032340,0,0,0
0.019033390,1,0,0
0.019033750,1,0,1
0.019035530,1,0,0
0.019035880,1,0,1
0.019036230,0,0,1
0.019036590,0,0,0
0.019038010,0,0,1
0.019038720,0,0,0
0.019039060,1,0,0
0.019039780,1,0,1
0.019040140,1,0,0
0.019041900,0,0,0
0.019043320,0,0,1
0.019043680,0,0,0
0.019044730,1,0,0
0.019045090,1,0,1
0.019045450,1,0,0
0.019046860,1,0,1
0.019047220,1,0,0
0.019047570,0,0,0
0.019048640,0,0,1
0.019049350,0,0,0
0.019050400,1,0,0
0.019050410,1,0,1
0.019050770,1,0,0
0.019051470,1,0,1
0.019051830,1,0,0
0.019053240,0,0,0
0.019054660,0,0,1
0.019055020,0,0,0
0.019056070,1,0,0
0.019056240,1,1,0
0.019056430,1,1,1
0.019056790,1,1,0
0.019058200,1,1,1
0.019058560,1,1,0
0.019058910,0,1,0
0.019059080,0,0,0
0.019059970,0,0,1
0.019060690,0,0,0
0.019061740,1,0,1
0.019061910,1,1,1
0.019062100,1,1,0
0.019062810,1,1,1
0.019063170,1,1,0
0.019064580,0,1,0
0.019066000,0,1,1
0.019066350,0,1,0
0.019067410,1,1,0
0.019067580,1,0,0
0.019068120,1,0,1
0.019068480,1,0,0
0.019068830,1,0,1
0.019069900,1,0,0
0.019070250,0,0,1
0.019070410,0,1,1
0.019070960,0,1,0
0.019071310,0,1,1
0.019071670,0,1,0
0.019072020,0,1,1
0.019072380,0,1,0
0.019073080,1,1,1
0.019073250,1,0,1
0.019073800,1,0,0
0.019074150,1,0,1
0.019074500,1,0,0
0.019075910,0,0,0
0.019077330,0,0,1
0.019077690,0,0,0
0.019078750,1,0,0
0.019079460,1,0,1
0.019079820,1,0,0
0.019080170,1,0,1
0.019081240,1,0,0
0.019081570,1,1,0
0.019081580,0,1,0
0.019081590,0,1,1
0.019081750,0,0,1
0.019082300,0,0,0
0.019082650,0,0,1
0.019083010,0,0,0
0.019083360,0,0,1
0.019083720,0,0,0
0.019084410,1,0,0
0.019084420,1,0,1
0.019085130,1,0,0
0.019087250,0,0,0
0.019088670,0,0,1
0.019089030,0,0,0
0.019090080,1,1,0
0.019090260,1,0,0
0.019090440,1,0,1
0.019090800,1,0,0
0.019091860,1,0,1
0.019092220,1,0,0
0.019092920,0,0,0
0.019093990,0,0,1
0.019095410,0,0,0
0.019095750,1,0,0
0.019095760,1,0,1
0.019096470,1,0,0
0.019098580,1,1,0
0.019098590,0,1,0
0.019098760,0,0,0
0.019100010,0,0,1
0.019100370,0,0,0
0.019101420,1,0,0
0.019101780,1,0,1
0.019102140,1,0,0
0.019103200,1,0,1
0.019103560,1,0,0
0.019104260,0,0,0
0.019105320,0,0,1
0.019106750,0,0,0
0.019107090,1,0,0
0.019107100,1,0,1
0.019107810,1,0,0
0.019109930,0,0,0
0.019111350,0,0,1
0.019111710,0,0,0
0.019112750,0,1,0
0.019112760,1,1,0
0.019112770,1,1,1
0.019112930,1,0,1
0.019113120,1,0,0
0.019115250,1,0,1
0.019115600,0,0,1
0.019115960,0,0,0
0.019117020,0,0,1
0.019117380,0,0,0
0.019118430,1,0,0
0.019119140,1,0,1
0.019119860,1,0,0
0.019121260,0,0,0
0.019122690,0,0,1
0.019123040,0,0,0
0.019124100,1,0,1
0.019124460,1,0,0
0.019126580,1,0,1
0.019126930,0,0,1
0.019127300,0,0,0
0.019128350,0,0,1
0.019128710,0,0,0
0.019129770,1,0,0
0.019129940,1,1,0
0.019130480,1,1,1
0.019130840,1,1,0
0.019132600,0,1,0
0.019132770,0,0,0
0.019134020,0,0,1
0.019134380,0,0,0
0.019135440,1,0,1
0.019136510,1,0,0
0.019137210,1,0,1
0.019137570,1,0,0
0.019137920,1,0,1
0.019138270,0,0,1
0.019138990,0,0,0
0.019139340,0,0,1
0.019139700,0,0,0
0.019140400,0,0,1
0.019140760,0,0,0
0.019141100,1,0,0
0.019141820,1,0,1
0.019142530,1,0,0
0.019143940,0,0,0
0.019145360,0,0,1
0.019145720,0,0,0
0.019146770,1,0,0
0.019146780,1,0,1
0.019147850,1,0,0
0.019148550,1,0,1
0.019148910,1,0,0
0.019149260,1,0,1
0.019149610,0,0,1
0.019150330,0,0,0
0.019150680,0,0,1
0.019151030,0,0,0
0.019151740,0,0,1
0.019152100,0,0,0
0.019152440,1,0,0
0.019153160,1,0,1
0.019153870,1,0,0
0.019155280,0,0,0
0.019155450,0,1,0
0.019156700,0,1,1
0.019157060,0,1,0
0.019157760,0,1,1
0.019158110,1,1,1
0.019158120,1,1,0
0.019158280,1,0,0
0.019158470,1,0,1
0.019159180,1,0,0
0.019159530,1,0,1
0.019160600,1,0,0
0.019160950,0,0,1
0.019162370,0,0,0
0.019162720,0,0,1
0.019163080,0,0,0
0.019163780,1,0,0
0.019163790,1,0,1
0.019164500,1,0,0
0.019166610,1,1,0
0.019166620,0,1,0
0.019166790,0,0,0
0.019168040,0,0,1
0.019168400,0,0,0
0.019169100,0,0,1
0.019169450,1,0,1
0.019169460,1,0,0
0.019169810,1,0,1
0.019170520,1,0,0
0.019170870,1,0,1
0.019171940,1,0,0
0.019172280,1,1,0
0.019172290,0,1,1
0.019172460,0,0,1
0.019173710,0,0,0
0.019174060,0,0,1
0.019174420,0,0,0
0.019175120,1,0,1
0.019175480,1,0,0
0.019175830,1,0,1
0.019176540,1,0,0
0.019177950,0,0,0
0.019179380,0,0,1
0.019179730,0,0,0
0.019180080,0,0,1
0.019180440,0,0,0
0.019180780,1,0,0
0.019181860,1,0,1
0.019182570,1,0,0
0.019182920,1,0,1
0.019183280,1,0,0
0.019183620,0,0,0
0.019184340,0,0,1
0.019184690,0,0,0
0.019185040,0,0,1
0.019185400,0,0,0
0.019186460,1,0,0
0.019186820,1,0,1
0.019187170,1,0,0
0.019189290,0,0,0
0.019190710,0,0,1
0.019191070,0,0,0
0.019191420,0,0,1
0.019191780,0,0,0
0.019192120,1,0,0
0.019193190,1,0,1
0.019193910,1,0,0
0.019194260,1,0,1
0.019194610,1,0,0
0.019194950,1,1,0
0.019194960,0,1,0
0.019195130,0,0,0
0.019195670,0,0,1
0.019196030,0,0,0
0.019196380,0,0,1
0.019196740,0,0,0
0.019197790,1,0,0
0.019198150,1,0,1
